,experiment,cloud,env,env_type,nodes,application,metric,value,gpu_count
53,google/gke/cpu,google,gke,cpu,4,gromacs,hour_per_ns,0.631,0
54,google/gke/cpu,google,gke,cpu,4,gromacs,duration,3.962099075317383,0
55,google/gke/cpu,google,gke,cpu,4,gromacs,simulation_ns_per_day,39.477,0
56,google/gke/cpu,google,gke,cpu,4,gromacs,hour_per_ns,0.608,0
57,google/gke/cpu,google,gke,cpu,4,gromacs,duration,3.9607415199279785,0
58,google/gke/cpu,google,gke,cpu,4,gromacs,simulation_ns_per_day,38.955,0
59,google/gke/cpu,google,gke,cpu,4,gromacs,hour_per_ns,0.616,0
60,google/gke/cpu,google,gke,cpu,8,gromacs,duration,4.41275429725647,0
61,google/gke/cpu,google,gke,cpu,8,gromacs,simulation_ns_per_day,35.334,0
62,google/gke/cpu,google,gke,cpu,8,gromacs,hour_per_ns,0.679,0
63,google/gke/cpu,google,gke,cpu,8,gromacs,duration,4.24187707901001,0
64,google/gke/cpu,google,gke,cpu,8,gromacs,simulation_ns_per_day,50.603,0
65,google/gke/cpu,google,gke,cpu,8,gromacs,hour_per_ns,0.474,0
66,google/gke/cpu,google,gke,cpu,8,gromacs,duration,4.2915120124816895,0
67,google/gke/cpu,google,gke,cpu,8,gromacs,simulation_ns_per_day,32.024,0
68,google/gke/cpu,google,gke,cpu,8,gromacs,hour_per_ns,0.749,0
69,google/gke/cpu,google,gke,cpu,8,gromacs,duration,4.286850214004517,0
70,google/gke/cpu,google,gke,cpu,8,gromacs,simulation_ns_per_day,31.587,0
71,google/gke/cpu,google,gke,cpu,8,gromacs,hour_per_ns,0.76,0
72,google/gke/cpu,google,gke,cpu,8,gromacs,duration,4.361671447753906,0
73,google/gke/cpu,google,gke,cpu,8,gromacs,simulation_ns_per_day,31.503,0
74,google/gke/cpu,google,gke,cpu,8,gromacs,hour_per_ns,0.762,0
