,experiment,cloud,env,env_type,nodes,application,problem_size,metric,value,gpu_count
186,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu OpenMPI,cpu-usage,83.2,0
187,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu OpenMPI,wall-time,74.0,0
188,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu OpenMPI,duration,77.95176482200623,0
189,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu OpenMPI,hookup-time,3.9517648220062256,0
190,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu OpenMPI,matom_steps_per_second,3.631,0
191,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu OpenMPI,cpu-usage,83.2,0
192,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu OpenMPI,wall-time,70.0,0
193,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu OpenMPI,duration,73.62837290763855,0
194,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu OpenMPI,hookup-time,3.62837290763855,0
195,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu OpenMPI,matom_steps_per_second,3.999,0
196,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu OpenMPI,cpu-usage,83.2,0
197,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu OpenMPI,wall-time,63.0,0
198,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu OpenMPI,duration,67.2307538986206,0
199,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu OpenMPI,hookup-time,4.2307538986206055,0
200,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu Mpich,matom_steps_per_second,3.871,0
201,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu Mpich,cpu-usage,87.7,0
202,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu Mpich,wall-time,65.0,0
203,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu Mpich,duration,68.20093560218811,0
204,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu Mpich,hookup-time,3.2009356021881104,0
