,experiment,cloud,env,env_type,nodes,application,metric,value,gpu_count,setup
238,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_1_loss,0.7021,8,kubernetes
239,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_2_accuracy,0.7941,8,kubernetes
240,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_2_loss,0.5697,8,kubernetes
241,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_3_accuracy,0.811,8,kubernetes
242,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_3_loss,0.5219,8,kubernetes
243,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,time_seconds,37.544,8,kubernetes
244,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_0_accuracy,0.6849,8,kubernetes
245,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_0_loss,0.8109,8,kubernetes
246,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_1_accuracy,0.7207,8,kubernetes
247,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_1_loss,0.7019,8,kubernetes
248,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_2_accuracy,0.7937,8,kubernetes
249,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_2_loss,0.5694,8,kubernetes
250,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_3_accuracy,0.8107,8,kubernetes
251,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_3_loss,0.5224,8,kubernetes
252,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,time_seconds,36.837,8,kubernetes
253,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_0_accuracy,0.6848,8,kubernetes
254,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_0_loss,0.8121,8,kubernetes
255,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_1_accuracy,0.7205,8,kubernetes
256,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_1_loss,0.7025,8,kubernetes
257,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_2_accuracy,0.7938,8,kubernetes
258,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_2_loss,0.5693,8,kubernetes
259,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_3_accuracy,0.8107,8,kubernetes
260,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_3_loss,0.5225,8,kubernetes
261,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,time_seconds,309.509,16,usernetes
262,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_0_accuracy,0.6869,16,usernetes
263,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_0_loss,0.8284,16,usernetes
264,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_1_accuracy,0.7602,16,usernetes
265,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_1_loss,0.653,16,usernetes
266,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_2_accuracy,0.7755,16,usernetes
267,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_2_loss,0.5943,16,usernetes
268,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_3_accuracy,0.8071,16,usernetes
269,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_3_loss,0.5312,16,usernetes
270,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,time_seconds,279.281,16,usernetes
271,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_0_accuracy,0.6868,16,usernetes
272,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_0_loss,0.8287,16,usernetes
273,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_1_accuracy,0.7604,16,usernetes
274,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_1_loss,0.6533,16,usernetes
275,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_2_accuracy,0.7752,16,usernetes
276,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_2_loss,0.5952,16,usernetes
277,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_3_accuracy,0.807,16,usernetes
278,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_3_loss,0.5309,16,usernetes
279,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,time_seconds,276.165,16,usernetes
280,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_0_accuracy,0.6873,16,usernetes
281,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_0_loss,0.8286,16,usernetes
282,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_1_accuracy,0.7606,16,usernetes
283,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_1_loss,0.6535,16,usernetes
284,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_2_accuracy,0.7762,16,usernetes
285,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_2_loss,0.5943,16,usernetes
286,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_3_accuracy,0.8071,16,usernetes
287,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_3_loss,0.5319,16,usernetes
288,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,time_seconds,279.419,16,usernetes
289,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_0_accuracy,0.6876,16,usernetes
290,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_0_loss,0.8284,16,usernetes
291,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_1_accuracy,0.7617,16,usernetes
292,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_1_loss,0.6526,16,usernetes
293,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_2_accuracy,0.7756,16,usernetes
294,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_2_loss,0.5951,16,usernetes
295,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_3_accuracy,0.8072,16,usernetes
296,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_3_loss,0.5312,16,usernetes
297,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,time_seconds,395.326,16,usernetes
298,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_0_accuracy,0.688,16,usernetes
299,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_0_loss,0.8272,16,usernetes
300,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_1_accuracy,0.7609,16,usernetes
301,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_1_loss,0.6531,16,usernetes
302,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_2_accuracy,0.7757,16,usernetes
303,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_2_loss,0.5951,16,usernetes
304,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_3_accuracy,0.8072,16,usernetes
305,google/compute-engine/gpu,google,compute-engine,gpu,16,usernetes-vs-kubernetes,epoch_3_loss,0.5319,16,usernetes
306,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,time_seconds,116.697,2,usernetes
307,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_0_accuracy,0.687,2,usernetes
308,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_0_loss,0.829,2,usernetes
309,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_1_accuracy,0.7607,2,usernetes
310,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_1_loss,0.6534,2,usernetes
311,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_2_accuracy,0.7756,2,usernetes
312,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_2_loss,0.5945,2,usernetes
313,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_3_accuracy,0.8073,2,usernetes
314,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_3_loss,0.5316,2,usernetes
315,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,time_seconds,124.472,2,usernetes
316,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_0_accuracy,0.6866,2,usernetes
317,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_0_loss,0.8294,2,usernetes
318,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_1_accuracy,0.7607,2,usernetes
319,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_1_loss,0.6526,2,usernetes
320,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_2_accuracy,0.7758,2,usernetes
321,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_2_loss,0.5951,2,usernetes
322,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_3_accuracy,0.8074,2,usernetes
323,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_3_loss,0.5306,2,usernetes
324,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,time_seconds,118.186,2,usernetes
325,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_0_accuracy,0.6873,2,usernetes
326,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_0_loss,0.8281,2,usernetes
327,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_1_accuracy,0.7607,2,usernetes
328,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_1_loss,0.6527,2,usernetes
329,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_2_accuracy,0.7748,2,usernetes
330,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_2_loss,0.596,2,usernetes
331,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_3_accuracy,0.8073,2,usernetes
332,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_3_loss,0.5317,2,usernetes
333,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,time_seconds,168.598,2,usernetes
334,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_0_accuracy,0.6876,2,usernetes
335,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_0_loss,0.8287,2,usernetes
336,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_1_accuracy,0.761,2,usernetes
337,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_1_loss,0.6532,2,usernetes
338,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_2_accuracy,0.7753,2,usernetes
339,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_2_loss,0.5948,2,usernetes
340,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_3_accuracy,0.8077,2,usernetes
341,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_3_loss,0.5306,2,usernetes
342,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,time_seconds,126.653,2,usernetes
343,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_0_accuracy,0.6875,2,usernetes
344,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_0_loss,0.8283,2,usernetes
345,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_1_accuracy,0.7601,2,usernetes
346,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_1_loss,0.6533,2,usernetes
347,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_2_accuracy,0.7751,2,usernetes
348,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_2_loss,0.5954,2,usernetes
349,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_3_accuracy,0.8071,2,usernetes
350,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_3_loss,0.5306,2,usernetes
351,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,time_seconds,149.977,2,usernetes
352,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_0_accuracy,0.6872,2,usernetes
353,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_0_loss,0.8281,2,usernetes
354,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_1_accuracy,0.7605,2,usernetes
355,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_1_loss,0.6534,2,usernetes
356,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_2_accuracy,0.7751,2,usernetes
357,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_2_loss,0.5949,2,usernetes
358,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_3_accuracy,0.807,2,usernetes
359,google/compute-engine/gpu,google,compute-engine,gpu,2,usernetes-vs-kubernetes,epoch_3_loss,0.5321,2,usernetes
360,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,time_seconds,386.974,32,usernetes
361,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_0_accuracy,0.6871,32,usernetes
362,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_0_loss,0.8285,32,usernetes
363,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_1_accuracy,0.7618,32,usernetes
364,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_1_loss,0.6528,32,usernetes
365,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_2_accuracy,0.7761,32,usernetes
366,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_2_loss,0.595,32,usernetes
367,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_3_accuracy,0.8084,32,usernetes
368,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_3_loss,0.531,32,usernetes
369,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,time_seconds,378.647,32,usernetes
370,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_0_accuracy,0.6871,32,usernetes
371,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_0_loss,0.8288,32,usernetes
372,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_1_accuracy,0.7614,32,usernetes
373,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_1_loss,0.6531,32,usernetes
374,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_2_accuracy,0.7758,32,usernetes
375,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_2_loss,0.5951,32,usernetes
376,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_3_accuracy,0.8072,32,usernetes
377,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_3_loss,0.5318,32,usernetes
378,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,time_seconds,472.384,32,usernetes
379,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_0_accuracy,0.6873,32,usernetes
380,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_0_loss,0.8282,32,usernetes
381,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_1_accuracy,0.7613,32,usernetes
382,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_1_loss,0.6532,32,usernetes
383,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_2_accuracy,0.7761,32,usernetes
384,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_2_loss,0.5946,32,usernetes
385,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_3_accuracy,0.807,32,usernetes
386,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_3_loss,0.5312,32,usernetes
387,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,time_seconds,384.93,32,usernetes
388,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_0_accuracy,0.687,32,usernetes
389,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_0_loss,0.8296,32,usernetes
390,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_1_accuracy,0.7611,32,usernetes
391,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_1_loss,0.6528,32,usernetes
392,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_2_accuracy,0.7755,32,usernetes
393,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_2_loss,0.5947,32,usernetes
394,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_3_accuracy,0.8068,32,usernetes
395,google/compute-engine/gpu,google,compute-engine,gpu,32,usernetes-vs-kubernetes,epoch_3_loss,0.5314,32,usernetes
396,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,time_seconds,229.867,4,usernetes
397,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_0_accuracy,0.6877,4,usernetes
398,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_0_loss,0.8287,4,usernetes
399,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_1_accuracy,0.7607,4,usernetes
400,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_1_loss,0.6524,4,usernetes
401,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_2_accuracy,0.7762,4,usernetes
402,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_2_loss,0.5942,4,usernetes
403,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_3_accuracy,0.8069,4,usernetes
404,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_3_loss,0.5323,4,usernetes
405,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,time_seconds,170.315,4,usernetes
406,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_0_accuracy,0.6878,4,usernetes
407,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_0_loss,0.8271,4,usernetes
408,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_1_accuracy,0.7607,4,usernetes
409,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_1_loss,0.6533,4,usernetes
410,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_2_accuracy,0.7754,4,usernetes
411,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_2_loss,0.5944,4,usernetes
412,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_3_accuracy,0.8074,4,usernetes
413,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_3_loss,0.5309,4,usernetes
414,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,time_seconds,179.454,4,usernetes
415,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_0_accuracy,0.6873,4,usernetes
416,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_0_loss,0.8286,4,usernetes
417,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_1_accuracy,0.7601,4,usernetes
418,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_1_loss,0.6535,4,usernetes
419,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_2_accuracy,0.7751,4,usernetes
420,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_2_loss,0.596,4,usernetes
421,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_3_accuracy,0.8079,4,usernetes
422,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_3_loss,0.5316,4,usernetes
423,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,time_seconds,172.102,4,usernetes
424,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_0_accuracy,0.6872,4,usernetes
425,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_0_loss,0.8291,4,usernetes
426,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_1_accuracy,0.7608,4,usernetes
427,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_1_loss,0.6533,4,usernetes
428,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_2_accuracy,0.7756,4,usernetes
429,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_2_loss,0.5953,4,usernetes
430,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_3_accuracy,0.8069,4,usernetes
431,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_3_loss,0.5321,4,usernetes
432,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,time_seconds,178.175,4,usernetes
433,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_0_accuracy,0.6874,4,usernetes
434,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_0_loss,0.8282,4,usernetes
435,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_1_accuracy,0.7604,4,usernetes
436,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_1_loss,0.6529,4,usernetes
437,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_2_accuracy,0.7761,4,usernetes
438,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_2_loss,0.5946,4,usernetes
439,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_3_accuracy,0.807,4,usernetes
440,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_3_loss,0.5312,4,usernetes
441,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,time_seconds,177.82,4,usernetes
442,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_0_accuracy,0.6878,4,usernetes
443,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_0_loss,0.8272,4,usernetes
444,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_1_accuracy,0.7616,4,usernetes
445,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_1_loss,0.6526,4,usernetes
446,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_2_accuracy,0.7758,4,usernetes
447,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_2_loss,0.595,4,usernetes
448,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_3_accuracy,0.8071,4,usernetes
449,google/compute-engine/gpu,google,compute-engine,gpu,4,usernetes-vs-kubernetes,epoch_3_loss,0.5312,4,usernetes
450,google/compute-engine/gpu,google,compute-engine,gpu,8,usernetes-vs-kubernetes,time_seconds,207.631,8,usernetes
451,google/compute-engine/gpu,google,compute-engine,gpu,8,usernetes-vs-kubernetes,epoch_0_accuracy,0.6873,8,usernetes
452,google/compute-engine/gpu,google,compute-engine,gpu,8,usernetes-vs-kubernetes,epoch_0_loss,0.8282,8,usernetes
453,google/compute-engine/gpu,google,compute-engine,gpu,8,usernetes-vs-kubernetes,epoch_1_accuracy,0.7608,8,usernetes
454,google/compute-engine/gpu,google,compute-engine,gpu,8,usernetes-vs-kubernetes,epoch_1_loss,0.6531,8,usernetes
455,google/compute-engine/gpu,google,compute-engine,gpu,8,usernetes-vs-kubernetes,epoch_2_accuracy,0.7754,8,usernetes
456,google/compute-engine/gpu,google,compute-engine,gpu,8,usernetes-vs-kubernetes,epoch_2_loss,0.5954,8,usernetes
457,google/compute-engine/gpu,google,compute-engine,gpu,8,usernetes-vs-kubernetes,epoch_3_accuracy,0.8074,8,usernetes
458,google/compute-engine/gpu,google,compute-engine,gpu,8,usernetes-vs-kubernetes,epoch_3_loss,0.5304,8,usernetes
459,google/compute-engine/gpu,google,compute-engine,gpu,8,usernetes-vs-kubernetes,time_seconds,299.794,8,usernetes
